ticket_id,client_id,department,opened_date,resolved_date,sla_hours,priority,agent_id,resolution_hours,sla_met,opened_week,month_opened,ticket_age_days,priority_level,client_name,industry,location,agent_name,team,seniority_level
T0372,C008,Cloud Services,2025-02-23 16:32:14,2025-02-25 06:49:28.753558,72,Medium,A015,38.287431543888886,1,8,2025-02,68,2,"Taylor, Graham and Bradley",Retail,Williamsport,David Perkins,Tier 1,Junior
T0373,C031,Cloud Services,2025-04-15 13:43:12,2025-04-15 17:50:08.720008,72,Medium,A025,4.115755557777778,1,16,2025-04,17,2,Serrano-Larsen,Retail,Tonyborough,Heather Eaton,Tier 2,Mid
T0374,C003,IT Support,2025-01-30 19:12:13,2025-02-07 06:12:39.539992,48,Low,A004,179.00737221999998,0,5,2025-01,92,1,Herrera Inc,Retail,Erikahaven,Michelle Allen,Tier 3,Mid
T0375,C050,Networking,2025-02-15 21:34:46,2025-02-18 21:06:02.934880,48,Medium,A012,71.5213708,0,7,2025-02,76,2,Alvarado Ltd,Education,Port Davidville,Lindsay Cook,Tier 2,Junior
T0376,C013,IT Support,2025-04-22 05:38:07,2025-04-23 12:30:13.515796,24,High,A016,30.868476610000002,0,17,2025-04,10,3,Larsen-Strickland,Technology,Port Melissafort,Erica Rich,Tier 3,Senior
T0377,C011,Networking,2024-11-13 04:21:45,2024-11-16 12:31:36.471450,48,Medium,A008,80.164297625,0,46,2024-11,170,2,Smith Ltd,Education,Lake Sara,Jacqueline Smith,Tier 2,Junior
T0378,C040,Security,2024-11-25 16:03:51,2024-11-27 11:52:12.840706,24,Medium,A026,43.806066862777776,0,48,2024-11,158,2,Graves-Garner,Finance,Nicoleberg,Dan Ryan,Tier 3,Senior
T0379,C030,Cloud Services,2025-03-07 03:15:26,2025-03-09 00:49:03.350241,72,Low,A019,45.560375066944445,1,10,2025-03,56,1,"Santana, Booth and Spears",Education,North Michele,Gina Garcia,Tier 2,Junior
T0380,C035,Networking,2025-04-28 10:45:03,2025-05-02 19:22:35.692414,48,High,A023,104.62574789277778,0,18,2025-04,4,3,"Hill, Kirby and Alvarado",Retail,Derekchester,Zachary Adams,Tier 3,Senior
T0381,C047,Networking,2025-03-15 19:22:15,2025-03-20 00:51:06.605623,48,Medium,A030,101.48100156194445,0,11,2025-03,48,2,Morrison-Reyes,Finance,South Brenda,Kathleen Sullivan,Tier 1,Junior
T0382,C040,Networking,2025-03-04 23:36:03,2025-03-06 05:13:32.690317,72,Medium,A012,29.624913976944445,1,10,2025-03,59,2,Graves-Garner,Finance,Nicoleberg,Lindsay Cook,Tier 2,Junior
T0383,C022,Security,2025-04-26 21:52:36,2025-04-27 00:32:02.697762,48,Low,A028,2.6574160449999997,1,17,2025-04,6,1,Ochoa and Sons,Technology,North John,Stefanie Palmer,Tier 2,Junior
T0384,C029,IT Support,2025-01-14 10:44:04,2025-01-14 12:51:10.259490,24,Medium,A027,2.118405413888889,1,3,2025-01,108,2,Stuart and Sons,Education,Lake Meghan,Timothy Smith,Tier 1,Mid
T0385,C023,Cloud Services,2025-04-23 08:43:00,2025-04-30 01:48:37.712785,48,Medium,A022,161.09380910694443,0,17,2025-04,9,2,Reese and Sons,Education,East Tinaside,Michael Nunez,Tier 2,Junior
T0386,C003,Security,2025-04-08 13:08:39,2025-04-10 02:39:05.636248,48,Low,A023,37.507398957777774,1,15,2025-04,24,1,Herrera Inc,Retail,Erikahaven,Zachary Adams,Tier 3,Senior
T0387,C047,IT Support,2025-01-14 10:52:10,2025-01-16 18:54:50.179454,72,Medium,A015,56.04449429277778,1,3,2025-01,108,2,Morrison-Reyes,Finance,South Brenda,David Perkins,Tier 1,Junior
T0388,C008,IT Support,2024-11-28 23:31:58,2024-11-29 07:57:00.834947,48,Medium,A003,8.417454151944444,1,48,2024-11,155,2,"Taylor, Graham and Bradley",Retail,Williamsport,Michael Lloyd,Tier 1,Junior
T0389,C032,Cloud Services,2025-02-17 05:38:50,2025-02-26 20:16:45.564186,24,High,A011,230.6321011627778,0,8,2025-02,74,3,"Navarro, Franklin and Mosley",Education,Victoriaview,Eric Morris,Tier 2,Junior
T0390,C046,Security,2024-11-04 14:40:52,2024-11-05 08:33:24.597266,72,Medium,A002,17.875721462777776,1,45,2024-11,179,2,Summers Inc,Healthcare,Davidton,Michelle Henderson,Tier 3,Senior
T0391,C036,Networking,2025-01-07 20:02:00,2025-01-08 17:06:36.716826,72,High,A026,21.076865785000003,1,2,2025-01,115,3,Medina-Taylor,Technology,New Joshuabury,Dan Ryan,Tier 3,Senior
T0392,C014,IT Support,2024-12-01 12:19:05,2024-12-01 14:02:37.138799,72,High,A025,1.7255941108333335,1,48,2024-12,152,3,Mendez Group,Finance,Shannonbury,Heather Eaton,Tier 2,Mid
T0393,C031,Security,2025-01-11 16:26:20,2025-01-13 22:53:21.018573,72,Medium,A019,54.45028293694445,1,2,2025-01,111,2,Serrano-Larsen,Retail,Tonyborough,Gina Garcia,Tier 2,Junior
T0394,C004,Cloud Services,2024-11-04 03:58:27,2024-11-15 09:11:38.348666,48,Medium,A022,269.21981907388886,0,45,2024-11,179,2,"Wheeler, Beasley and Knight",Technology,North Louisborough,Michael Nunez,Tier 2,Junior
T0395,C021,Networking,2025-02-17 11:27:57,2025-02-19 06:37:13.017757,48,Medium,A021,43.15444937694444,1,8,2025-02,74,2,Lopez and Sons,Finance,Stephensonbury,Dakota Smith,Tier 2,Senior
T0396,C045,Cloud Services,2025-01-10 03:52:46,2025-01-10 05:17:44.001860,24,Medium,A007,1.4161116277777779,1,2,2025-01,112,2,"Holmes, Pace and Gomez",Finance,West Carolynberg,Veronica Vargas,Tier 1,Junior
T0397,C024,IT Support,2025-03-18 11:44:06,2025-03-19 19:12:48.095175,48,Medium,A023,31.478359770833332,1,12,2025-03,45,2,"Davis, Craig and Griffith",Healthcare,Rodriguezside,Zachary Adams,Tier 3,Senior
T0398,C024,Networking,2025-04-15 22:43:45,2025-04-18 08:59:35.294689,24,Medium,A019,58.263970746944445,0,16,2025-04,17,2,"Davis, Craig and Griffith",Healthcare,Rodriguezside,Gina Garcia,Tier 2,Junior
T0399,C049,Security,2025-01-05 09:05:19,2025-01-06 00:10:58.584162,72,Low,A022,15.094328933888889,1,1,2025-01,117,1,Thomas Ltd,Finance,Cabreraport,Michael Nunez,Tier 2,Junior
T0400,C038,IT Support,2024-12-16 05:32:24,2024-12-18 14:36:09.886442,72,Medium,A019,57.06274623388889,1,51,2024-12,137,2,Johnson-Daniels,Technology,North Christopher,Gina Garcia,Tier 2,Junior
T0401,C049,Security,2024-11-07 10:01:10,2024-11-08 13:52:04.051975,24,Low,A020,27.848347770833332,0,45,2024-11,176,1,Thomas Ltd,Finance,Cabreraport,Alexander Morton,Tier 2,Senior
T0402,C047,Security,2024-11-12 10:31:59,2024-11-12 13:37:59.039888,72,Medium,A022,3.10001108,1,46,2024-11,171,2,Morrison-Reyes,Finance,South Brenda,Michael Nunez,Tier 2,Junior
T0403,C004,Cloud Services,2025-02-04 19:22:08,2025-02-06 20:45:05.039135,48,Medium,A027,49.382510870833336,0,6,2025-02,87,2,"Wheeler, Beasley and Knight",Technology,North Louisborough,Timothy Smith,Tier 1,Mid
T0404,C011,Security,2025-01-01 19:06:13,2025-01-04 02:41:29.181959,72,Medium,A016,55.58782832194445,1,1,2025-01,121,2,Smith Ltd,Education,Lake Sara,Erica Rich,Tier 3,Senior
T0405,C010,Networking,2025-04-23 17:39:50,2025-04-24 04:33:04.627922,48,Low,A011,10.887396644999999,1,17,2025-04,9,1,Thompson Group,Technology,West Loganchester,Eric Morris,Tier 2,Junior
T0406,C045,Networking,2025-01-23 23:25:58,2025-01-24 00:36:29.732251,72,Medium,A013,1.1754811808333334,1,4,2025-01,99,2,"Holmes, Pace and Gomez",Finance,West Carolynberg,Tyler Rivera,Tier 2,Senior
T0407,C035,Networking,2025-03-01 21:33:50,2025-03-04 22:48:31.262900,24,Low,A005,73.24479525,0,9,2025-03,62,1,"Hill, Kirby and Alvarado",Retail,Derekchester,Kimberly Harvey,Tier 3,Junior
T0408,C049,IT Support,2025-01-23 15:54:48,2025-01-27 08:27:39.049705,24,Medium,A005,88.54751380694445,0,4,2025-01,99,2,Thomas Ltd,Finance,Cabreraport,Kimberly Harvey,Tier 3,Junior
T0409,C039,Security,2025-03-15 18:09:37,2025-03-18 04:55:25.700623,48,Medium,A001,58.763527950833335,0,11,2025-03,48,2,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Lisa Dennis,Tier 3,Mid
T0410,C041,Networking,2024-12-15 06:44:53,2024-12-18 07:28:21.704928,24,Low,A012,72.72464025777778,0,50,2024-12,138,1,Brown-Hudson,Education,Karenmouth,Lindsay Cook,Tier 2,Junior
T0411,C024,IT Support,2025-02-05 10:53:12,2025-02-05 17:52:03.202477,72,High,A030,6.980889576944445,1,6,2025-02,86,3,"Davis, Craig and Griffith",Healthcare,Rodriguezside,Kathleen Sullivan,Tier 1,Junior
T0412,C022,Cloud Services,2025-01-10 06:45:18,2025-01-10 22:42:23.727942,24,Low,A023,15.951591095,1,2,2025-01,112,1,Ochoa and Sons,Technology,North John,Zachary Adams,Tier 3,Senior
T0413,C016,Cloud Services,2025-04-27 13:48:16,2025-05-02 07:25:43.403543,48,Medium,A010,113.62427876194444,0,17,2025-04,5,2,Watson-Norton,Finance,East Mark,Donna Osborne DVM,Tier 2,Junior
T0414,C009,IT Support,2025-04-22 19:51:35,2025-04-26 13:16:56.666727,48,High,A011,89.42268520194443,0,17,2025-04,10,3,Henry-Miller,Retail,Port Joshuashire,Eric Morris,Tier 2,Junior
T0415,C021,Cloud Services,2025-04-04 23:42:40,2025-04-05 02:49:00.497222,72,Medium,A027,3.105693672777778,1,14,2025-04,28,2,Lopez and Sons,Finance,Stephensonbury,Timothy Smith,Tier 1,Mid
T0416,C018,Cloud Services,2024-11-20 01:03:45,2024-11-20 21:32:39.460808,72,Medium,A020,20.481794668888888,1,47,2024-11,163,2,"Turner, Cameron and Woodard",Technology,Port Crystalville,Alexander Morton,Tier 2,Senior
T0417,C021,Networking,2024-11-09 03:52:29,2024-11-09 10:26:54.363113,72,High,A024,6.5737119758333336,1,45,2024-11,174,3,Lopez and Sons,Finance,Stephensonbury,Kaitlyn Patrick,Tier 3,Junior
T0418,C021,Networking,2025-01-27 04:58:00,2025-01-27 19:25:47.810282,72,Low,A023,14.463280633888889,1,5,2025-01,95,1,Lopez and Sons,Finance,Stephensonbury,Zachary Adams,Tier 3,Senior
T0419,C019,Security,2025-02-26 21:11:50,2025-02-27 07:47:38.782133,48,High,A012,10.596883925833334,1,9,2025-02,65,3,Smith Ltd,Healthcare,Jamesville,Lindsay Cook,Tier 2,Junior
T0420,C050,IT Support,2024-12-17 07:34:27,2024-12-18 04:12:55.108622,24,Low,A010,20.64114128388889,1,51,2024-12,136,1,Alvarado Ltd,Education,Port Davidville,Donna Osborne DVM,Tier 2,Junior
T0421,C033,IT Support,2025-03-12 10:13:02,2025-03-12 14:40:58.799640,48,High,A029,4.465777677777778,1,11,2025-03,51,3,Sullivan Group,Education,Port Dianastad,Sherry Phillips,Tier 1,Senior
T0422,C041,Security,2024-11-08 18:53:33,2024-11-12 17:18:49.809164,72,Medium,A017,94.42133587888888,0,45,2024-11,175,2,Brown-Hudson,Education,Karenmouth,Brandi Fernandez,Tier 2,Senior
T0423,C034,IT Support,2025-03-12 13:10:41,2025-03-14 10:44:00.751666,48,Medium,A005,45.555486573888885,1,11,2025-03,51,2,Johnson-Baldwin,Healthcare,Yangborough,Kimberly Harvey,Tier 3,Junior
T0424,C002,Networking,2025-04-11 16:32:26,2025-04-17 12:22:26.429054,72,Medium,A016,139.833452515,0,15,2025-04,21,2,"Dunn, Gomez and Harmon",Technology,Fordhaven,Erica Rich,Tier 3,Senior
T0425,C012,Cloud Services,2024-12-28 15:18:23,2024-12-29 20:53:51.897332,72,Medium,A006,29.591360369999997,1,52,2024-12,125,2,Dominguez-Steele,Retail,Georgemouth,Laura Ward,Tier 2,Junior
T0426,C049,Cloud Services,2025-04-01 00:08:18,2025-04-04 06:57:12.107431,48,Medium,A021,78.81502984194444,0,14,2025-04,32,2,Thomas Ltd,Finance,Cabreraport,Dakota Smith,Tier 2,Senior
T0427,C046,Cloud Services,2025-02-19 19:56:03,2025-02-20 04:34:22.151822,48,Medium,A024,8.638653283888889,1,8,2025-02,72,2,Summers Inc,Healthcare,Davidton,Kaitlyn Patrick,Tier 3,Junior
T0428,C028,Networking,2024-11-20 14:08:09,2024-11-20 20:36:51.006399,48,Low,A009,6.478335110833334,1,47,2024-11,163,1,"Lee, Frye and Gonzalez",Finance,Butlermouth,Rachel Fletcher,Tier 2,Senior
T0429,C049,Security,2025-03-20 14:29:35,2025-03-22 05:55:12.032060,72,Medium,A024,39.42695335,1,12,2025-03,43,2,Thomas Ltd,Finance,Cabreraport,Kaitlyn Patrick,Tier 3,Junior
T0430,C033,Networking,2024-12-03 11:22:59,2024-12-04 17:18:38.607294,72,Medium,A006,29.92766869277778,1,49,2024-12,150,2,Sullivan Group,Education,Port Dianastad,Laura Ward,Tier 2,Junior
T0431,C050,Security,2025-01-18 05:51:39,2025-01-19 04:11:09.645390,48,Medium,A019,22.325179275,1,3,2025-01,104,2,Alvarado Ltd,Education,Port Davidville,Gina Garcia,Tier 2,Junior
T0432,C008,Cloud Services,2025-04-28 03:44:58,2025-04-28 14:11:51.401758,24,Medium,A009,10.448167155,1,18,2025-04,4,2,"Taylor, Graham and Bradley",Retail,Williamsport,Rachel Fletcher,Tier 2,Senior
T0433,C009,Security,2024-12-24 05:12:03,2024-12-25 22:33:59.766114,48,Low,A014,41.365768365,1,52,2024-12,129,1,Henry-Miller,Retail,Port Joshuashire,Courtney Thompson,Tier 2,Junior
T0434,C020,Networking,2024-12-30 23:11:28,2025-01-01 11:44:33.098312,24,Medium,A007,36.551416197777776,0,1,2024-12,123,2,"Garza, Lewis and Wilson",Education,Rodriguezburgh,Veronica Vargas,Tier 1,Junior
T0435,C027,Networking,2025-02-17 16:51:25,2025-02-19 14:29:00.716404,48,Low,A006,45.62658789,1,8,2025-02,74,1,Strong LLC,Retail,East Megan,Laura Ward,Tier 2,Junior
T0436,C008,IT Support,2025-01-04 08:26:42,2025-01-04 15:43:27.222016,48,Medium,A016,7.279228337777778,1,1,2025-01,118,2,"Taylor, Graham and Bradley",Retail,Williamsport,Erica Rich,Tier 3,Senior
T0437,C006,Networking,2025-03-08 00:40:00,2025-03-08 08:35:11.589816,48,Low,A009,7.91988606,1,10,2025-03,55,1,Ward Ltd,Finance,Dicksonburgh,Rachel Fletcher,Tier 2,Senior
T0438,C016,IT Support,2025-01-26 04:54:11,2025-01-29 11:01:43.716034,48,Medium,A023,78.12575445388889,0,4,2025-01,96,2,Watson-Norton,Finance,East Mark,Zachary Adams,Tier 3,Senior
T0439,C034,Cloud Services,2024-11-20 15:38:29,2024-11-20 21:54:37.197878,72,High,A026,6.268943855,1,47,2024-11,163,3,Johnson-Baldwin,Healthcare,Yangborough,Dan Ryan,Tier 3,Senior
T0440,C027,IT Support,2025-01-23 16:12:54,2025-01-24 18:59:08.799018,24,Medium,A001,26.770777505,0,4,2025-01,99,2,Strong LLC,Retail,East Megan,Lisa Dennis,Tier 3,Mid
T0441,C026,Networking,2025-04-16 06:03:09,2025-04-16 07:28:59.116710,72,Medium,A003,1.4305879750000001,1,16,2025-04,16,2,Parker-Mitchell,Retail,South Charles,Michael Lloyd,Tier 1,Junior
T0442,C038,Networking,2025-03-07 06:42:28,2025-03-07 16:40:09.355788,72,Low,A028,9.96148771888889,1,10,2025-03,56,1,Johnson-Daniels,Technology,North Christopher,Stefanie Palmer,Tier 2,Junior
T0443,C047,Cloud Services,2025-01-06 22:47:22,2025-01-07 16:54:14.672424,48,Medium,A021,18.11463122888889,1,2,2025-01,116,2,Morrison-Reyes,Finance,South Brenda,Dakota Smith,Tier 2,Senior
T0444,C012,Cloud Services,2025-03-21 16:48:28,2025-03-22 06:53:38.126827,72,Medium,A016,14.086146340833333,1,12,2025-03,42,2,Dominguez-Steele,Retail,Georgemouth,Erica Rich,Tier 3,Senior
T0445,C033,IT Support,2025-03-06 23:53:56,2025-03-09 11:39:04.953642,72,Medium,A002,59.75248712277778,1,10,2025-03,57,2,Sullivan Group,Education,Port Dianastad,Michelle Henderson,Tier 3,Senior
T0446,C011,IT Support,2025-04-13 06:14:48,2025-04-14 02:46:20.884878,48,Medium,A022,20.525801355,1,15,2025-04,19,2,Smith Ltd,Education,Lake Sara,Michael Nunez,Tier 2,Junior
T0447,C030,Security,2025-02-27 14:30:41,2025-03-02 06:48:56.777716,72,Low,A001,64.30438269888889,1,9,2025-02,64,1,"Santana, Booth and Spears",Education,North Michele,Lisa Dennis,Tier 3,Mid
T0448,C002,Security,2025-03-15 18:03:05,2025-03-16 00:31:49.173722,48,Medium,A028,6.478937145,1,11,2025-03,48,2,"Dunn, Gomez and Harmon",Technology,Fordhaven,Stefanie Palmer,Tier 2,Junior
T0449,C020,Cloud Services,2025-03-09 00:48:00,2025-03-11 07:44:38.124520,24,High,A023,54.94392347777778,0,10,2025-03,54,3,"Garza, Lewis and Wilson",Education,Rodriguezburgh,Zachary Adams,Tier 3,Senior
T0450,C004,Networking,2025-03-03 23:48:43,2025-03-04 15:31:54.851284,48,Medium,A006,15.719958689999999,1,10,2025-03,60,2,"Wheeler, Beasley and Knight",Technology,North Louisborough,Laura Ward,Tier 2,Junior
T0451,C046,Cloud Services,2025-01-12 19:18:07,2025-01-13 16:45:07.452836,24,High,A012,21.450125787777775,1,2,2025-01,110,3,Summers Inc,Healthcare,Davidton,Lindsay Cook,Tier 2,Junior
T0452,C013,Security,2025-02-26 03:36:12,2025-02-26 16:19:17.039785,72,Low,A001,12.718066606944445,1,9,2025-02,65,1,Larsen-Strickland,Technology,Port Melissafort,Lisa Dennis,Tier 3,Mid
T0453,C027,Networking,2024-12-08 15:35:09,2024-12-12 19:06:10.814732,24,Medium,A006,99.5171707588889,0,49,2024-12,145,2,Strong LLC,Retail,East Megan,Laura Ward,Tier 2,Junior
T0454,C035,Security,2024-11-26 15:51:13,2024-11-27 04:11:44.631672,48,High,A014,12.34211990888889,1,48,2024-11,157,3,"Hill, Kirby and Alvarado",Retail,Derekchester,Courtney Thompson,Tier 2,Junior
T0455,C040,Cloud Services,2025-01-31 08:33:09,2025-02-01 15:51:18.744375,24,Low,A006,31.302706770833332,0,5,2025-01,91,1,Graves-Garner,Finance,Nicoleberg,Laura Ward,Tier 2,Junior
T0456,C019,Networking,2024-12-31 18:43:17,2025-01-01 10:29:31.462097,72,High,A010,15.770683915833335,1,1,2024-12,122,3,Smith Ltd,Healthcare,Jamesville,Donna Osborne DVM,Tier 2,Junior
T0457,C045,Security,2025-04-04 13:04:41,2025-04-06 22:45:33.605940,72,Medium,A009,57.68127942777778,1,14,2025-04,28,2,"Holmes, Pace and Gomez",Finance,West Carolynberg,Rachel Fletcher,Tier 2,Senior
T0458,C019,Security,2024-12-26 15:31:19,2024-12-27 08:58:09.270449,72,Medium,A024,17.447297346944445,1,52,2024-12,127,2,Smith Ltd,Healthcare,Jamesville,Kaitlyn Patrick,Tier 3,Junior
T0459,C040,IT Support,2025-05-01 20:33:05,2025-05-04 06:56:07.774407,48,Low,A001,58.38410400194444,0,18,2025-05,1,1,Graves-Garner,Finance,Nicoleberg,Lisa Dennis,Tier 3,Mid
T0460,C011,IT Support,2025-03-27 05:17:43,2025-03-28 11:39:28.741888,48,Low,A027,30.362706080000002,1,13,2025-03,36,1,Smith Ltd,Education,Lake Sara,Timothy Smith,Tier 1,Mid
T0461,C004,Cloud Services,2024-11-15 13:21:00,2024-11-18 04:14:30.403683,48,High,A009,62.891778800833336,0,46,2024-11,168,3,"Wheeler, Beasley and Knight",Technology,North Louisborough,Rachel Fletcher,Tier 2,Senior
T0462,C016,IT Support,2024-11-25 01:44:20,2024-11-25 20:59:27.784024,48,High,A016,19.25216222888889,1,48,2024-11,158,3,Watson-Norton,Finance,East Mark,Erica Rich,Tier 3,Senior
T0463,C046,Networking,2024-12-25 13:39:01,2024-12-25 15:20:38.341916,48,Medium,A021,1.6937060877777779,1,52,2024-12,128,2,Summers Inc,Healthcare,Davidton,Dakota Smith,Tier 2,Senior
T0464,C003,Cloud Services,2025-04-20 19:43:51,2025-04-20 22:53:13.676914,72,Low,A029,3.156299142777778,1,16,2025-04,12,1,Herrera Inc,Retail,Erikahaven,Sherry Phillips,Tier 1,Senior
T0465,C035,IT Support,2025-05-01 09:00:36,2025-05-02 20:46:02.557351,24,Low,A001,35.757377041944444,0,18,2025-05,1,1,"Hill, Kirby and Alvarado",Retail,Derekchester,Lisa Dennis,Tier 3,Mid
T0466,C040,Cloud Services,2024-11-18 10:26:27,2024-11-18 11:39:47.078425,48,High,A014,1.2222440069444445,1,47,2024-11,165,3,Graves-Garner,Finance,Nicoleberg,Courtney Thompson,Tier 2,Junior
T0467,C026,Cloud Services,2025-01-07 05:08:00,2025-01-10 04:29:39.673382,48,Medium,A008,71.36102038388889,0,2,2025-01,115,2,Parker-Mitchell,Retail,South Charles,Jacqueline Smith,Tier 2,Junior
T0468,C029,Security,2024-12-30 12:42:32,2025-01-05 10:43:17.529329,48,Low,A007,142.01264703583334,0,1,2024-12,123,1,Stuart and Sons,Education,Lake Meghan,Veronica Vargas,Tier 1,Junior
T0469,C012,IT Support,2025-03-24 20:46:48,2025-03-25 03:33:29.164928,48,High,A012,6.778101368888889,1,13,2025-03,39,3,Dominguez-Steele,Retail,Georgemouth,Lindsay Cook,Tier 2,Junior
T0470,C041,IT Support,2025-04-20 08:20:52,2025-04-26 08:39:19.670676,48,Low,A006,144.30768629888888,0,16,2025-04,12,1,Brown-Hudson,Education,Karenmouth,Laura Ward,Tier 2,Junior
T0471,C017,IT Support,2025-01-30 04:29:39,2025-01-30 08:01:32.514364,48,Medium,A026,3.531531767777778,1,5,2025-01,92,2,Pollard-Simmons,Education,South Codyfurt,Dan Ryan,Tier 3,Senior
T0472,C042,IT Support,2025-03-24 09:18:17,2025-03-29 03:30:31.738050,48,Medium,A013,114.20409390277777,0,13,2025-03,39,2,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Tyler Rivera,Tier 2,Senior
T0473,C035,Cloud Services,2024-11-05 17:04:19,2024-11-07 00:38:57.087493,24,Low,A024,31.577246525833335,0,45,2024-11,178,1,"Hill, Kirby and Alvarado",Retail,Derekchester,Kaitlyn Patrick,Tier 3,Junior
T0474,C049,Networking,2024-11-04 02:56:57,2024-11-05 21:50:51.137065,48,Low,A008,42.89837140694444,1,45,2024-11,179,1,Thomas Ltd,Finance,Cabreraport,Jacqueline Smith,Tier 2,Junior
T0475,C026,Security,2025-02-17 09:11:22,2025-02-17 10:59:06.891376,24,High,A017,1.79580316,1,8,2025-02,74,3,Parker-Mitchell,Retail,South Charles,Brandi Fernandez,Tier 2,Senior
T0476,C041,IT Support,2025-04-22 16:26:18,2025-04-23 04:16:22.308831,48,High,A017,11.834530230833334,1,17,2025-04,10,3,Brown-Hudson,Education,Karenmouth,Brandi Fernandez,Tier 2,Senior
T0477,C039,Security,2025-03-15 14:25:10,2025-03-17 12:29:39.679088,24,High,A013,46.07491085777778,0,11,2025-03,48,3,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Tyler Rivera,Tier 2,Senior
T0478,C011,IT Support,2025-04-04 21:42:17,2025-04-07 03:42:55.686381,24,High,A013,54.01074621694445,0,14,2025-04,28,3,Smith Ltd,Education,Lake Sara,Tyler Rivera,Tier 2,Senior
T0479,C012,Cloud Services,2025-01-26 06:28:03,2025-01-27 06:33:18.595843,48,High,A021,24.087665511944444,1,4,2025-01,96,3,Dominguez-Steele,Retail,Georgemouth,Dakota Smith,Tier 2,Senior
T0480,C033,IT Support,2025-02-02 11:33:24,2025-02-03 01:53:28.915845,48,Medium,A028,14.334698845833334,1,5,2025-02,89,2,Sullivan Group,Education,Port Dianastad,Stefanie Palmer,Tier 2,Junior
T0481,C027,Networking,2025-01-23 22:37:43,2025-01-27 09:15:34.365719,24,Low,A013,82.63093492194444,0,4,2025-01,99,1,Strong LLC,Retail,East Megan,Tyler Rivera,Tier 2,Senior
T0482,C020,Networking,2025-04-03 18:49:28,2025-04-07 07:45:43.413712,24,Low,A004,84.93761492,0,14,2025-04,29,1,"Garza, Lewis and Wilson",Education,Rodriguezburgh,Michelle Allen,Tier 3,Mid
T0483,C018,IT Support,2025-01-30 00:40:17,2025-01-30 23:54:54.846374,48,Low,A028,23.243846215,1,5,2025-01,92,1,"Turner, Cameron and Woodard",Technology,Port Crystalville,Stefanie Palmer,Tier 2,Junior
T0484,C012,Networking,2024-12-28 02:14:34,2024-12-29 16:31:36.328000,72,Medium,A009,38.28398,1,52,2024-12,125,2,Dominguez-Steele,Retail,Georgemouth,Rachel Fletcher,Tier 2,Senior
T0485,C041,Networking,2025-03-16 11:09:08,2025-03-22 03:35:48.295994,48,Medium,A011,136.44452666499998,0,11,2025-03,47,2,Brown-Hudson,Education,Karenmouth,Eric Morris,Tier 2,Junior
T0486,C009,IT Support,2025-04-23 09:58:45,2025-04-25 05:48:16.077559,48,Low,A003,43.82529932194444,1,17,2025-04,9,1,Henry-Miller,Retail,Port Joshuashire,Michael Lloyd,Tier 1,Junior
T0487,C002,IT Support,2024-11-12 00:10:02,2024-11-14 13:57:19.973816,24,Low,A016,61.78832606,0,46,2024-11,172,1,"Dunn, Gomez and Harmon",Technology,Fordhaven,Erica Rich,Tier 3,Senior
